Split,Eval Mode,Model,n_early,Features,R²,MAE,RMSE,MAPE,Cell R²,Train (s),Predict (s),n_train,n_test
ISU_train_UofM_test,combined,LightGBM,3,top10,0.39081397569648,0.04865214431858958,0.063225409120342,5.991823686704088,-0.08375118948124466,14.82,0.393,251,21
ISU_train_UofM_test,combined,XGBoost,3,top10,0.3954881212801188,0.04715738417969907,0.06298238497518369,5.791793046692124,-0.05333859633717494,9.23,0.365,251,21
ISU_train_UofM_test,combined,GradBoost,3,top10,0.07284875117636636,0.05824517678348828,0.07799952831381547,7.317752059443866,-0.4028119300864878,188.43,0.2859,251,21
ISU_train_UofM_test,combined,LightGBM,3,top20,0.49220661898530627,0.04442320220333989,0.057724502735262494,5.4874629918089015,0.12280075817269255,18.35,0.3805,251,21
ISU_train_UofM_test,combined,XGBoost,3,top20,0.46217737670813863,0.04422348738961133,0.059406807739465654,5.436672769725089,0.05988763939844411,14.48,0.3765,251,21
ISU_train_UofM_test,combined,GradBoost,3,top20,0.00048209903531948317,0.05738332223460634,0.08098637700479257,7.255107011199212,-0.42751977882967396,274.3,0.2789,251,21
ISU_train_UofM_test,combined,LightGBM,3,all,0.4715538289671758,0.04575608976678255,0.05888667872602644,5.664497078354435,0.12896060599938322,27.85,0.4175,251,21
ISU_train_UofM_test,combined,XGBoost,3,all,0.4695071004976148,0.044235759931544716,0.05900060571830077,5.471062352433404,0.11386250678569713,27.7,0.4,251,21
ISU_train_UofM_test,combined,LightGBM,5,top3,0.44091966155637397,0.04267724484619867,0.05982739513178957,5.453613600799199,0.230093865839949,11.29,0.4058,251,21
ISU_train_UofM_test,combined,XGBoost,5,top3,0.4237938750359438,0.04448631698310296,0.060736801806286184,5.682522696747838,0.21163723566142148,5.54,0.3966,251,21
ISU_train_UofM_test,combined,GradBoost,5,top3,0.4661912571696323,0.04189642193143445,0.058459598153911885,5.355129141117305,0.3116566862820636,117.53,0.2413,251,21
ISU_train_UofM_test,combined,LightGBM,5,top5,0.13278162920879355,0.052485891242759604,0.07451217131410164,6.504714937673231,-0.47426924481584426,12.44,0.4211,251,21
ISU_train_UofM_test,combined,XGBoost,5,top5,0.42327791926592284,0.044245984852002256,0.06076398868433489,5.478238976692932,-0.009826183921831707,6.42,0.3804,251,21
ISU_train_UofM_test,combined,GradBoost,5,top5,0.1065853948645129,0.05076344713578727,0.07562920033570601,6.319677977454827,-0.44010199879723527,149.44,0.2256,251,21
ISU_train_UofM_test,combined,LightGBM,5,top10,0.3889554267506736,0.04923649866118397,0.06254598411468061,6.057731621456903,-0.13689866346707694,13.51,0.3953,251,21
ISU_train_UofM_test,combined,XGBoost,5,top10,0.440773200180819,0.04462918706046817,0.059835231061790534,5.483110265990323,-0.006487358570247948,9.58,0.3806,251,21
ISU_train_UofM_test,combined,GradBoost,5,top10,-0.6755249260974399,0.07588083252220017,0.10357106237241498,9.579610050484067,-1.4218967256228747,186.04,0.2897,251,21
ISU_train_UofM_test,combined,LightGBM,5,top20,0.4865317583935532,0.0453286677746375,0.0573349948924305,5.600325303958884,0.0815256553637618,18.24,0.4436,251,21
ISU_train_UofM_test,combined,XGBoost,5,top20,0.42150425329089647,0.04531347758548734,0.06085735452421745,5.632398002385925,0.016878942590423458,14.75,0.36,251,21
ISU_train_UofM_test,combined,GradBoost,5,top20,-0.21617125828421813,0.062407656466269994,0.08823895420348311,7.905096913199504,-0.7307343124265261,272.51,0.2647,251,21
ISU_train_UofM_test,combined,LightGBM,5,all,0.5764253297618247,0.04118569067808642,0.05207484371035454,5.085417417451621,0.27639673354474537,30.22,0.4093,251,21
ISU_train_UofM_test,combined,XGBoost,5,all,0.40393932106731945,0.046669574416659566,0.061774355217608615,5.7752409542115135,-0.03594879643414744,26.94,0.3887,251,21
ISU_train_UofM_test,combined,LightGBM,10,top3,0.4570081434733081,0.04144471236569784,0.05799089936699486,5.320261445035567,0.33616689295615176,10.04,0.388,251,21
ISU_train_UofM_test,combined,XGBoost,10,top3,0.40304891561376643,0.04473689210905844,0.06080405717636071,5.72207217877184,0.14976395377682447,5.24,0.3711,251,21
ISU_train_UofM_test,combined,GradBoost,10,top3,0.46478800529639974,0.04111866822458852,0.057573960426087645,5.274181904291062,0.3508450715941655,115.49,0.265,251,21
ISU_train_UofM_test,combined,LightGBM,10,top5,0.0725491197836855,0.054252241999159574,0.07578943070562301,6.711368198310725,-0.5761680679007486,10.97,0.4173,251,21
ISU_train_UofM_test,combined,XGBoost,10,top5,0.38001233911809673,0.045298619739268,0.0619661778391279,5.618829494527557,-0.09545194330730353,6.43,0.3928,251,21
ISU_train_UofM_test,combined,GradBoost,10,top5,-0.015184203151547448,0.053289260486191245,0.07929313916454313,6.620793840757129,-0.5954239839535902,142.04,0.2706,251,21
ISU_train_UofM_test,combined,LightGBM,10,top10,0.4376799800366722,0.047028612001184966,0.05901398729692903,5.791870369768469,-0.041031172981845186,13.38,0.3966,251,21
ISU_train_UofM_test,combined,XGBoost,10,top10,0.31383723732191204,0.049616701644774504,0.0651893662257592,6.128387042722059,-0.3030138272351116,9.38,0.3715,251,21
ISU_train_UofM_test,combined,GradBoost,10,top10,0.03519778413854113,0.05623229957760576,0.07730050517241968,7.124466804145377,-0.3981579161313533,187.61,0.2704,251,21
ISU_train_UofM_test,combined,LightGBM,10,top20,0.4890378278010411,0.04474151512161593,0.05625453779156911,5.516534533291657,0.10216039750689564,21.15,0.4087,251,21
ISU_train_UofM_test,combined,XGBoost,10,top20,0.41011245388502204,0.04605850852336692,0.060443248828733934,5.7577607941439535,-0.059007825949822644,14.88,0.3933,251,21
ISU_train_UofM_test,combined,GradBoost,10,top20,-0.3076622997212648,0.06290978569253491,0.08999346786997736,7.989088258771443,-0.8128482181896375,262.15,0.2302,251,21
ISU_train_UofM_test,combined,LightGBM,10,all,0.5288849771788857,0.04306384945092102,0.05401652760311096,5.293886434499687,0.162858691500929,34.09,0.4057,251,21
ISU_train_UofM_test,combined,XGBoost,10,all,0.38344261629965615,0.04806142893481084,0.061794516360275234,5.958193644747299,-0.07293345655617181,27.95,0.4105,251,21
ISU_train_UofM_test,combined,LightGBM,15,top3,0.4513533883892993,0.04058877155764078,0.057341991598068104,5.234782692734523,0.360144537054546,9.77,0.4097,251,21
ISU_train_UofM_test,combined,XGBoost,15,top3,0.42504042759628935,0.04261097860657302,0.058700942794763435,5.491076894852077,0.31200945683216147,5.26,0.3628,251,21
ISU_train_UofM_test,combined,GradBoost,15,top3,0.4529743332371752,0.040684270044901494,0.05725722213261109,5.235555952199868,0.35549825373661537,116.54,0.2566,251,21
ISU_train_UofM_test,combined,LightGBM,15,top5,0.013923242291298599,0.05660702470066762,0.07687440780805314,7.014200236115616,-0.6742361937986197,11.25,0.4438,251,21
ISU_train_UofM_test,combined,XGBoost,15,top5,0.40305945646936636,0.04110830198523531,0.059812500728441326,5.157461392182086,0.05747286294046469,6.52,0.3706,251,21
ISU_train_UofM_test,combined,GradBoost,15,top5,0.017064972728529026,0.05179529477666473,0.07675184567120065,6.433717446296108,-0.5831373494377091,142.58,0.2719,251,21
ISU_train_UofM_test,combined,LightGBM,15,top10,0.4622484699665551,0.04452755534935312,0.05676978499697143,5.515215115295007,0.0676625397706691,14.35,0.3905,251,21
ISU_train_UofM_test,combined,XGBoost,15,top10,0.4345436772984824,0.043662461007387174,0.05821380065004454,5.413657224114253,-0.019450359428995593,9.41,0.3833,251,21
ISU_train_UofM_test,combined,GradBoost,15,top10,0.18500185485747667,0.0511564504491925,0.06988834113819434,6.454795962931542,-0.19961090112469937,189.16,0.3001,251,21
ISU_train_UofM_test,combined,LightGBM,15,top20,0.43653914431283536,0.04313219950750484,0.05811099307718269,5.397009090111906,0.11834422546165128,20.36,0.4259,251,21
ISU_train_UofM_test,combined,XGBoost,15,top20,0.5266076683647524,0.040430396169016954,0.053264399034638275,5.044816558220861,0.22967937587063267,14.89,0.405,251,21
ISU_train_UofM_test,combined,GradBoost,15,top20,-0.31180241621939087,0.06181190546154627,0.08866671840230839,7.890532649409038,-0.8094254959589234,274.62,0.286,251,21
ISU_train_UofM_test,combined,LightGBM,15,all,0.5987652539319139,0.038206491528206,0.04903720285933152,4.732652920950174,0.30622615384973856,32.79,0.4349,251,21
ISU_train_UofM_test,combined,XGBoost,15,all,0.44906703389309477,0.044586908102699094,0.05746134694910157,5.54967438807418,0.018939293030039637,27.6,0.3896,251,21
ISU_train_UofM_test,combined,LightGBM,30,top3,0.37109840935538874,0.04134988972473425,0.05860305032238349,5.393369200948053,0.198676666351114,9.67,0.4072,251,21
ISU_train_UofM_test,combined,XGBoost,30,top3,0.34104820368030964,0.04316975245750561,0.05998680045919301,5.620035232046069,0.17551758173110446,5.33,0.3614,251,21
ISU_train_UofM_test,combined,GradBoost,30,top3,0.3220129881532766,0.04350759555784431,0.06084705488712452,5.6613855421544494,0.1285610330491544,114.05,0.2262,251,21
ISU_train_UofM_test,combined,LightGBM,30,top5,0.02722524353617084,0.04433142230297997,0.07288447357875995,5.585538266849629,-0.5162206921825454,11.95,0.3981,251,21
ISU_train_UofM_test,combined,XGBoost,30,top5,0.35639413928813324,0.03858480850099147,0.0592841872563694,4.903665299158364,0.08754178180740294,6.47,0.3735,251,21
ISU_train_UofM_test,combined,GradBoost,30,top5,-0.06217373205804355,0.04581817626058439,0.07615995061757592,5.780244442380282,-0.5840132573091988,141.7,0.2936,251,21
ISU_train_UofM_test,combined,LightGBM,30,top10,0.503872864097242,0.03950242790695718,0.05205055517788859,4.94564743076755,0.26112987772308777,13.79,0.4289,251,21
ISU_train_UofM_test,combined,XGBoost,30,top10,0.44078716929144346,0.04089064821374826,0.05526083450554742,5.122475156246608,0.11696791144468877,9.37,0.3794,251,21
ISU_train_UofM_test,combined,GradBoost,30,top10,0.006386297130213547,0.05010773780072777,0.07366100864841063,6.447477679685434,-0.3808401921386829,185.98,0.2655,251,21
ISU_train_UofM_test,combined,LightGBM,30,top20,0.5987245351190359,0.035952757246701494,0.046811243568910664,4.529904022087293,0.4242535549930352,17.95,0.4071,251,21
ISU_train_UofM_test,combined,XGBoost,30,top20,0.40241344090350484,0.04285254260945838,0.05712540415773576,5.387550178707038,0.06377695735161867,14.8,0.3952,251,21
ISU_train_UofM_test,combined,GradBoost,30,top20,-0.5473840801657641,0.06513785138625346,0.09192379329910672,8.347639546345539,-1.1160220780386116,276.55,0.2705,251,21
ISU_train_UofM_test,combined,LightGBM,30,all,0.5959083143631767,0.03535305174121405,0.04697522107630869,4.459001115009395,0.4027850815542716,31.47,0.4089,251,21
ISU_train_UofM_test,combined,XGBoost,30,all,0.2616057196396875,0.04826978077941342,0.06349989940330951,6.098636988323932,-0.1157384933900435,27.77,0.4077,251,21
ISU_train_UofM_test,combined,LightGBM,50,top3,0.16407891632588345,0.04789996845654033,0.06470525825244691,6.247311935132546,-0.42726451666276055,11.06,0.3932,251,21
ISU_train_UofM_test,combined,XGBoost,50,top3,0.29962425659067393,0.04325985257020481,0.05922737482555715,5.63079734833961,-0.2334249819577169,5.34,0.3696,251,21
ISU_train_UofM_test,combined,GradBoost,50,top3,0.1388343675356748,0.04929976412798561,0.06567503004179048,6.419958862206074,-0.5154808477571027,116.54,0.2638,251,21
ISU_train_UofM_test,combined,LightGBM,50,top5,-0.12337584845994143,0.04573679043521753,0.07501005375110906,5.807868164661025,-0.8581688872682088,11.79,0.4053,251,21
ISU_train_UofM_test,combined,XGBoost,50,top5,0.24895310848419572,0.03936369026690579,0.061332470949217094,5.0318227758760585,-0.1756501627235784,6.5,0.3801,251,21
ISU_train_UofM_test,combined,GradBoost,50,top5,0.021119502398646017,0.042809673838931674,0.07001994629907024,5.438802671958587,-0.5618428941768017,141.75,0.2475,251,21
ISU_train_UofM_test,combined,LightGBM,50,top10,0.46797706272087825,0.0373142243423167,0.05162048891846544,4.7504324200196955,0.11222398778060405,13.56,0.4186,251,21
ISU_train_UofM_test,combined,XGBoost,50,top10,0.2583729994826146,0.04578271619204517,0.060946630718542304,5.821695097337526,-0.29368571138746524,9.73,0.3734,251,21
ISU_train_UofM_test,combined,GradBoost,50,top10,-0.07647511301674004,0.05460853582694785,0.07342753217169726,6.974143744514742,-0.7711486289281982,186.76,0.27,251,21
ISU_train_UofM_test,combined,LightGBM,50,top20,0.3946508124008169,0.04318006602695238,0.05506300607085357,5.514130355458535,-0.0022812241504980924,18.25,0.3909,251,21
ISU_train_UofM_test,combined,XGBoost,50,top20,0.3187824194862551,0.04584728449360561,0.05841170175290123,5.8271400433569145,-0.14112124124605702,14.39,0.386,251,21
ISU_train_UofM_test,combined,GradBoost,50,top20,-0.1767421325441474,0.05590061887788496,0.07677106882656647,7.166914535511422,-0.7038460713730246,274.39,0.223,251,21
ISU_train_UofM_test,combined,LightGBM,50,all,0.3775071797667484,0.044613076977228175,0.05583726126818928,5.690447815517452,-0.03053747403385793,38.19,0.3984,251,21
ISU_train_UofM_test,combined,XGBoost,50,all,0.1264516863125208,0.05339159820712929,0.06614551469460918,6.737041425362814,-0.4236392908338014,28.02,0.3898,251,21
ISU_train_UofM_test,combined,Transformer,5,all,0.32876969926027555,0.05091227782695776,0.06621470929929173,6.0960140239063145,0.06314328881333371,47.29,0.0101,251,21
ISU_train_UofM_test,combined,LSTM_Attn,5,all,-24.828277548574377,0.40162593209879305,0.4107394549206341,47.344151046727625,-44.995568413823875,127.39,0.01,251,21
ISU_train_UofM_test,combined,TCN,5,all,-8.431690024037195,0.21102141755917136,0.24820667664673837,24.8424704524744,-20.479559946079444,16.76,0.0219,251,21
ISU_train_UofM_test,combined,PINN,5,all,-2.2439690971877013,0.11693134123625977,0.14556503002358792,13.71939478530136,-5.654276378378782,47.37,0.0235,251,21
ISU_train_UofM_test,combined,HYBRID,5,all,-0.8719134370493644,0.08793303554906265,0.110576179594574,11.04265894472569,-1.5557490121999769,18.28,0.0177,251,21
ISU_train_UofM_test,combined,Transformer,10,all,0.2180566919214424,0.053420750448896305,0.07016297812287671,6.314377227687578,-0.2666034909914397,41.75,0.0,251,21
ISU_train_UofM_test,combined,LSTM_Attn,10,all,-15.184848065167404,0.3041962795795205,0.31920868162876703,36.43620704036312,-22.690410120267167,128.86,0.0118,251,21
ISU_train_UofM_test,combined,TCN,10,all,-3.5702404212509498,0.13991505504757415,0.1696250171689468,17.235267117053105,-5.5594345649307035,16.66,0.0121,251,21
ISU_train_UofM_test,combined,PINN,10,all,-2.5879114307859483,0.10336768620324936,0.15029385978161172,12.585767640419535,-2.982669064142924,42.71,0.0371,251,21
ISU_train_UofM_test,combined,HYBRID,10,all,-0.07496242886232807,0.06660670966042409,0.08226536402463068,7.991640288833232,-0.5627889778067553,20.78,0.0035,251,21
ISU_train_UofM_test,combined,Transformer,15,all,0.010635120935515996,0.05963414323819454,0.07758877553915555,7.186625258475708,-0.6955542452924716,60.49,0.0192,251,21
ISU_train_UofM_test,combined,LSTM_Attn,15,all,-1.762816810969308,0.11734423439383339,0.1296572178328353,13.994955124843681,-3.228645558327019,119.59,0.016,251,21
ISU_train_UofM_test,combined,TCN,15,all,-15.710684025139738,0.28656446928128243,0.31887301423975994,35.59698766810143,-28.881006951485308,17.8,0.0095,251,21
ISU_train_UofM_test,combined,PINN,15,all,-3.902553652128878,0.13961132501823417,0.172715705517098,16.51496813223506,-9.672097702939176,33.28,0.0236,251,21
ISU_train_UofM_test,combined,HYBRID,15,all,-0.05695745676433894,0.06374838282275593,0.08019539057905757,8.039974986245142,-0.24115752542013816,18.85,0.0041,251,21
ISU_train_UofM_test,combined,Transformer,30,all,-0.38087358451788367,0.072528362416963,0.0878051025014945,8.774224345441548,-1.793592205467258,21.4,0.0129,251,21
ISU_train_UofM_test,combined,LSTM_Attn,30,all,-0.8753761210729678,0.08122430844468786,0.10232623247690902,9.606148396414277,-1.8044466417822111,137.36,0.0146,251,21
ISU_train_UofM_test,combined,TCN,30,all,-5.021869448771077,0.14587109658481834,0.18336163013107135,18.33639736212119,-7.084075206351276,16.75,0.0142,251,21
ISU_train_UofM_test,combined,PINN,30,all,-6.075444091146747,0.16560891175098977,0.19875572412381215,19.5986586632322,-20.361859574331238,33.21,0.0172,251,21
ISU_train_UofM_test,combined,HYBRID,30,all,-0.24839883595563794,0.06531648273233315,0.08348711828520232,8.424070013643053,-0.4868952000215887,23.11,0.0174,251,21
ISU_train_UofM_test,combined,Transformer,50,all,0.25400608309291406,0.04746617919581612,0.061938923943772636,6.01231409392,-0.06135512912462613,61.62,0.0141,251,21
ISU_train_UofM_test,combined,LSTM_Attn,50,all,0.09376832935685553,0.055935118599517636,0.06826775652726906,6.740688180639702,-0.7598938160967624,145.61,0.0118,251,21
ISU_train_UofM_test,combined,TCN,50,all,-46.293008066617176,0.4579034185272284,0.4931675380903937,56.61863188736539,-94.37283028860436,17.44,0.0118,251,21
ISU_train_UofM_test,combined,PINN,50,all,-0.3180555078340235,0.06791577313502564,0.08233090005861052,8.34734937682262,-2.427770927461483,52.38,0.0234,251,21
ISU_train_UofM_test,combined,HYBRID,50,all,-0.2691558883118963,0.06802439031487864,0.08078923534235526,8.240066402103803,-2.0180791587603615,26.38,0.0138,251,21
UofM_train_ISU_test,combined,LightGBM,3,top3,0.394432840396161,0.08961185111622355,0.11393223147562954,13.180907041973047,0.28326026524446896,15.16,5.307,21,251
UofM_train_ISU_test,combined,XGBoost,3,top3,0.3693916471841311,0.09429465509534272,0.11626401204480155,13.478768349168405,0.23389188906639924,1.03,5.0594,21,251
UofM_train_ISU_test,combined,GradBoost,3,top3,0.4177271366121589,0.08780276322645537,0.11171943258353896,12.943905095905226,0.3126012405671417,40.62,4.2811,21,251
UofM_train_ISU_test,combined,LightGBM,3,top5,0.22880148955910584,0.10926022204545034,0.12857263279464032,14.722390089468623,0.01793514007983144,5.2,5.1048,21,251
UofM_train_ISU_test,combined,XGBoost,3,top5,0.29130836762677925,0.10193861701212673,0.1232520349908774,14.574804984662595,0.16021210823839116,0.96,4.8975,21,251
UofM_train_ISU_test,combined,GradBoost,3,top5,0.1546715492420485,0.11384163869220415,0.1346102680519993,15.038457146320832,-0.11114729638362471,41.18,3.8452,21,251
UofM_train_ISU_test,combined,LightGBM,3,top10,0.15804796175339186,0.11507918782786541,0.13434116877915528,15.453151078578964,-0.0837735108490668,5.15,5.2208,21,251
UofM_train_ISU_test,combined,XGBoost,3,top10,0.057443937930825584,0.12230696238731617,0.1421408936409898,15.986467975268926,-0.24206277259432946,1.1,4.8677,21,251
UofM_train_ISU_test,combined,GradBoost,3,top10,0.2348414911754324,0.10870087282146089,0.12806815475283828,15.20274556042274,0.06182656938242274,39.52,3.1198,21,251
UofM_train_ISU_test,combined,LightGBM,3,top20,0.2874203964992851,0.1055654075700404,0.12358966061673209,14.740485209090137,0.1332170705527618,6.17,5.8777,21,251
UofM_train_ISU_test,combined,XGBoost,3,top20,0.3511523731120023,0.09364428141034925,0.1179333964659038,13.948209930482152,0.2576200524679577,1.44,5.0853,21,251
UofM_train_ISU_test,combined,GradBoost,3,top20,0.277042319878524,0.1072731283124998,0.124486393137425,14.524969721204183,0.051203764287964686,47.06,4.0689,21,251
UofM_train_ISU_test,combined,LightGBM,3,all,0.32328083277835684,0.10104095020897767,0.12043970547380144,14.427465545997087,0.19418875251940337,10.6,5.579,21,251
UofM_train_ISU_test,combined,XGBoost,3,all,0.14426762996903797,0.1187109421563022,0.1354360959151316,15.579920037364941,-0.14888648920943404,2.45,5.6236,21,251
UofM_train_ISU_test,combined,GradBoost,3,all,0.3346564607476621,0.09951915064560346,0.11942312134549568,14.24305748121742,0.20156946478741383,51.36,3.2208,21,251
UofM_train_ISU_test,combined,LightGBM,5,top3,0.3924248793494819,0.0897719315441792,0.11404995557268197,13.205774670486322,0.2772418850009187,5.31,5.3416,21,251
UofM_train_ISU_test,combined,XGBoost,5,top3,0.36729093276652613,0.0944716962487931,0.11638503959717848,13.50497800051054,0.22723339508714333,0.92,4.9428,21,251
UofM_train_ISU_test,combined,GradBoost,5,top3,0.41579269683805364,0.08796237244011587,0.11183522618081407,12.968610003707692,0.3056534097336309,39.81,4.0164,21,251
UofM_train_ISU_test,combined,LightGBM,5,top5,0.22890332190268547,0.10928971398619133,0.12848414700571045,14.748463598697429,0.015107327753253567,5.52,5.1018,21,251
UofM_train_ISU_test,combined,XGBoost,5,top5,0.28090094584149083,0.10286056410268532,0.12407648687790089,14.660925414149748,0.14033798590532662,0.96,4.8515,21,251
UofM_train_ISU_test,combined,GradBoost,5,top5,0.1567150767101465,0.11388363713063326,0.13436380607755052,15.106512444184943,-0.11737880441690948,40.27,3.6973,21,251
UofM_train_ISU_test,combined,LightGBM,5,top10,0.1883639735048045,0.11424982303595892,0.1318183246181835,15.340372872168167,-0.05682809779389299,5.26,5.6557,21,251
UofM_train_ISU_test,combined,XGBoost,5,top10,0.20636055293834632,0.11206110372629145,0.130348714486109,15.173068512348467,-0.00945461932666694,1.18,5.0394,21,251
UofM_train_ISU_test,combined,GradBoost,5,top10,-0.1061147067619197,0.13287125339960448,0.15388461874031084,17.000253280515967,-0.5701071876373469,39.96,3.1997,21,251
UofM_train_ISU_test,combined,LightGBM,5,top20,0.29095163338189556,0.10511471940451479,0.12320634098995109,14.630201511722232,0.1149683810220546,5.83,5.9376,21,251
UofM_train_ISU_test,combined,XGBoost,5,top20,0.34625512047980866,0.09400911879950848,0.11830395934957132,13.998314808692433,0.24274501462090164,1.52,5.0286,21,251
UofM_train_ISU_test,combined,GradBoost,5,top20,0.33228111376839775,0.09919017286961977,0.11956166647183868,14.293696620336679,0.20075915535658093,44.36,3.2214,21,251
UofM_train_ISU_test,combined,LightGBM,5,all,0.28981029927282886,0.10442933194893829,0.12330546191296714,14.819943600134843,0.1409695179230859,7.84,5.3428,21,251
UofM_train_ISU_test,combined,XGBoost,5,all,0.08877019372222661,0.12213167522074787,0.1396719151257465,15.91648445264258,-0.25022199628885244,2.36,5.1585,21,251
UofM_train_ISU_test,combined,GradBoost,5,all,0.34651017168265175,0.09927248718053754,0.11828087961952516,14.148661203762394,0.20358234461290314,51.32,3.1449,21,251
UofM_train_ISU_test,combined,LightGBM,10,top3,0.38531583788219725,0.09036354381922183,0.11446914157768744,13.296538149586246,0.2593015966292925,4.65,5.4111,21,251
UofM_train_ISU_test,combined,XGBoost,10,top3,0.35979933675555875,0.09513228556526344,0.11682088021553337,13.601592481601333,0.20665808590401133,0.92,4.9379,21,251
UofM_train_ISU_test,combined,GradBoost,10,top3,0.409030154534638,0.08852565391388165,0.11223933244643328,13.056003544327332,0.28641592802905635,40.09,4.0123,21,251
UofM_train_ISU_test,combined,LightGBM,10,top5,0.19363449003564748,0.1115765203287174,0.13110775661160584,15.007864811906002,-0.04312334306068754,5.64,5.2987,21,251
UofM_train_ISU_test,combined,XGBoost,10,top5,-0.003487905389909063,0.12446417434652937,0.146257614467047,16.18134060975535,-0.3802760992766331,1.0,5.0085,21,251
UofM_train_ISU_test,combined,GradBoost,10,top5,-0.18119572086139923,0.13428644805816456,0.1586804220184649,17.046546273893853,-0.6290082605045995,38.05,3.0566,21,251
UofM_train_ISU_test,combined,LightGBM,10,top10,0.2419738209536777,0.10864597545656321,0.1271172581038941,14.937746983344224,0.01425603278698543,5.63,5.4057,21,251
UofM_train_ISU_test,combined,XGBoost,10,top10,0.06506742902093554,0.1200862766697651,0.14117329759579428,15.643957245398612,-0.3149761281089497,1.21,5.1461,21,251
UofM_train_ISU_test,combined,GradBoost,10,top10,0.1973877579261647,0.11218916956645567,0.13080227698165964,15.041770122755604,-0.12088102062955561,42.1,3.9387,21,251
UofM_train_ISU_test,combined,LightGBM,10,top20,0.32711733236543916,0.09791677458921799,0.11976559742376024,14.32692664557836,0.1868492269643868,5.59,5.2149,21,251
UofM_train_ISU_test,combined,XGBoost,10,top20,0.30914843368167944,0.10309022518392445,0.12135419329915731,14.189889588354157,0.08632597395448158,1.53,5.1493,21,251
UofM_train_ISU_test,combined,GradBoost,10,top20,0.35628716818029327,0.09544312680565706,0.11714088413205581,13.970980609002707,0.1992988110860408,45.4,3.4681,21,251
UofM_train_ISU_test,combined,LightGBM,10,all,0.33916666799706796,0.09504939574099959,0.11868842985627288,14.13649216854322,0.19361666477670436,8.0,5.2154,21,251
UofM_train_ISU_test,combined,XGBoost,10,all,0.32382791835861535,0.0980406705499775,0.12005798000041785,14.377872658151977,0.16824146427773204,2.25,5.0021,21,251
UofM_train_ISU_test,combined,GradBoost,10,all,0.38702499577640015,0.09409317079051319,0.11430988741186551,13.617192130704089,0.22749038399398452,53.53,3.2795,21,251
UofM_train_ISU_test,combined,LightGBM,15,top3,0.3796584625347409,0.09066404842083102,0.11476649811696034,13.353297037349293,0.24019075847895702,5.11,5.3449,21,251
UofM_train_ISU_test,combined,XGBoost,15,top3,0.35223344262832224,0.09567941675676986,0.11727595021821513,13.688602853155999,0.17957295686455582,0.9,5.016,21,251
UofM_train_ISU_test,combined,GradBoost,15,top3,0.4031611568172684,0.08896522875498258,0.11257144454379236,13.129038689312864,0.26138986424540694,39.97,3.9414,21,251
UofM_train_ISU_test,combined,LightGBM,15,top5,0.19450523077139292,0.11134513762013921,0.1307769069166219,15.039361646707253,-0.053343142848708884,5.79,5.3496,21,251
UofM_train_ISU_test,combined,XGBoost,15,top5,-0.003898123980382806,0.1246676582018209,0.14599719787751042,16.21215474927719,-0.40713395743188474,1.06,5.1737,21,251
UofM_train_ISU_test,combined,GradBoost,15,top5,0.06793320144247039,0.12058556701638534,0.14067703885941168,15.865271536112866,-0.26464395544637653,39.14,3.7444,21,251
UofM_train_ISU_test,combined,LightGBM,15,top10,0.24198441883073474,0.10936392607417524,0.12686410661958594,14.99655769330374,0.01724015683365948,5.34,5.4005,21,251
UofM_train_ISU_test,combined,XGBoost,15,top10,0.2242005230507922,0.10991678720092139,0.12834366602010702,15.121393328193852,-0.0011112742005929476,1.16,5.0294,21,251
UofM_train_ISU_test,combined,GradBoost,15,top10,-0.1599411296900639,0.13413783592940834,0.15693422722453002,17.09147716922712,-0.6941423810689564,39.73,3.178,21,251
UofM_train_ISU_test,combined,LightGBM,15,top20,0.30622187273601487,0.1021888204407507,0.12136962245800655,14.51350124516208,0.12911984329046108,5.78,5.4499,21,251
UofM_train_ISU_test,combined,XGBoost,15,top20,0.3169467855585356,0.10219955694964593,0.12042785995588527,14.059455982088389,0.06059726063725655,1.56,5.1244,21,251
UofM_train_ISU_test,combined,GradBoost,15,top20,0.276309654069835,0.10057797757520809,0.12395843618693037,14.831132150644155,0.09455208082690655,45.98,3.5474,21,251
UofM_train_ISU_test,combined,LightGBM,15,all,0.34522207530532223,0.09506167568975243,0.11790893418954956,14.098387202751903,0.16373840203778203,8.38,5.2363,21,251
UofM_train_ISU_test,combined,XGBoost,15,all,0.2973868336364319,0.1007004399502938,0.12213997901621103,14.670739891210378,0.10183434551919036,2.21,4.9382,21,251
UofM_train_ISU_test,combined,GradBoost,15,all,0.35554602803159885,0.09655526341659124,0.11697569965985832,14.003746156535534,0.1599488503215765,53.8,3.6985,21,251
UofM_train_ISU_test,combined,LightGBM,30,top3,0.3654826305022194,0.0926661032362683,0.11560836889069247,13.602360244806707,0.08511360544968018,5.34,5.2441,21,251
UofM_train_ISU_test,combined,XGBoost,30,top3,0.3351536982365374,0.09307728238610496,0.11833906808415044,14.037017602186838,0.030960060168646615,0.98,5.107,21,251
UofM_train_ISU_test,combined,GradBoost,30,top3,0.38099730588098324,0.09223833929818871,0.11418624352359043,13.353622248476487,0.024037377991185025,42.47,3.9422,21,251
UofM_train_ISU_test,combined,LightGBM,30,top5,0.1318677088755401,0.11624260207642306,0.1352260840030511,15.387709872716021,-0.3371899538303661,5.25,5.7453,21,251
